,Country,Code,Year,Deaths_Recorded,Income classifications (World Bank (2017)),Deaths_Recorded_2019,Year_2019
4250,Mali,MLI,2019,3602,Not categorized,3602,2019
4251,Mali,MLI,1987,,Low income,3602,2019
4252,Mali,MLI,1988,,Low income,3602,2019
4253,Mali,MLI,1989,,Low income,3602,2019
4254,Malta,MLT,1990,547,Upper-middle income,551,2019
4255,Malta,MLT,1991,546,Upper-middle income,551,2019
4256,Malta,MLT,1992,549,Upper-middle income,551,2019
4257,Malta,MLT,1993,548,Upper-middle income,551,2019
4258,Malta,MLT,1994,543,Upper-middle income,551,2019
4259,Malta,MLT,1995,552,Upper-middle income,551,2019
4260,Malta,MLT,1996,563,Upper-middle income,551,2019
4261,Malta,MLT,1997,571,Upper-middle income,551,2019
4262,Malta,MLT,1998,560,High income,551,2019
4263,Malta,MLT,1999,564,Upper-middle income,551,2019
4264,Malta,MLT,2000,563,High income,551,2019
4265,Malta,MLT,2001,566,Upper-middle income,551,2019
4266,Malta,MLT,2002,569,High income,551,2019
4267,Malta,MLT,2003,564,High income,551,2019
4268,Malta,MLT,2004,555,High income,551,2019
4269,Malta,MLT,2005,552,High income,551,2019
4270,Malta,MLT,2006,538,High income,551,2019
4271,Malta,MLT,2007,536,High income,551,2019
4272,Malta,MLT,2008,536,High income,551,2019
4273,Malta,MLT,2009,532,High income,551,2019
4274,Malta,MLT,2010,533,High income,551,2019
4275,Malta,MLT,2011,537,High income,551,2019
4276,Malta,MLT,2012,538,High income,551,2019
4277,Malta,MLT,2013,534,High income,551,2019
4278,Malta,MLT,2014,534,High income,551,2019
4279,Malta,MLT,2015,519,High income,551,2019
4280,Malta,MLT,2016,528,High income,551,2019
4281,Malta,MLT,2017,535,Not categorized,551,2019
4282,Malta,MLT,2018,542,Not categorized,551,2019
4283,Malta,MLT,2019,551,Not categorized,551,2019
4284,Malta,MLT,1987,,Upper-middle income,551,2019
4285,Malta,MLT,1988,,Upper-middle income,551,2019
4286,Malta,MLT,1989,,High income,551,2019
4287,Marshall Islands,MHL,1990,31,Not categorized,53,2019
4288,Marshall Islands,MHL,1991,31,Lower-middle income,53,2019
4289,Marshall Islands,MHL,1992,32,Lower-middle income,53,2019
4290,Marshall Islands,MHL,1993,31,Lower-middle income,53,2019
4291,Marshall Islands,MHL,1994,30,Lower-middle income,53,2019
4292,Marshall Islands,MHL,1995,30,Lower-middle income,53,2019
4293,Marshall Islands,MHL,1996,31,Lower-middle income,53,2019
4294,Marshall Islands,MHL,1997,32,Lower-middle income,53,2019
4295,Marshall Islands,MHL,1998,32,Lower-middle income,53,2019
4296,Marshall Islands,MHL,1999,33,Lower-middle income,53,2019
4297,Marshall Islands,MHL,2000,34,Lower-middle income,53,2019
4298,Marshall Islands,MHL,2001,35,Lower-middle income,53,2019
4299,Marshall Islands,MHL,2002,36,Lower-middle income,53,2019
4300,Marshall Islands,MHL,2003,37,Lower-middle income,53,2019
4301,Marshall Islands,MHL,2004,38,Lower-middle income,53,2019
4302,Marshall Islands,MHL,2005,39,Lower-middle income,53,2019
4303,Marshall Islands,MHL,2006,40,Lower-middle income,53,2019
4304,Marshall Islands,MHL,2007,41,Lower-middle income,53,2019
4305,Marshall Islands,MHL,2008,42,Lower-middle income,53,2019
4306,Marshall Islands,MHL,2009,43,Lower-middle income,53,2019
4307,Marshall Islands,MHL,2010,44,Lower-middle income,53,2019
4308,Marshall Islands,MHL,2011,45,Lower-middle income,53,2019
4309,Marshall Islands,MHL,2012,46,Upper-middle income,53,2019
4310,Marshall Islands,MHL,2013,46,Upper-middle income,53,2019
4311,Marshall Islands,MHL,2014,47,Upper-middle income,53,2019
4312,Marshall Islands,MHL,2015,48,Upper-middle income,53,2019
4313,Marshall Islands,MHL,2016,49,Upper-middle income,53,2019
4314,Marshall Islands,MHL,2017,51,Not categorized,53,2019
4315,Marshall Islands,MHL,2018,52,Not categorized,53,2019
4316,Marshall Islands,MHL,2019,53,Not categorized,53,2019
4317,Marshall Islands,MHL,1987,,Not categorized,53,2019
4318,Marshall Islands,MHL,1988,,Not categorized,53,2019
4319,Marshall Islands,MHL,1989,,Not categorized,53,2019
4320,Mauritania,MRT,1990,653,Low income,703,2019
4321,Mauritania,MRT,1991,652,Low income,703,2019
4322,Mauritania,MRT,1992,659,Low income,703,2019
4323,Mauritania,MRT,1993,662,Low income,703,2019
4324,Mauritania,MRT,1994,648,Low income,703,2019
4325,Mauritania,MRT,1995,632,Low income,703,2019
4326,Mauritania,MRT,1996,631,Low income,703,2019
4327,Mauritania,MRT,1997,626,Low income,703,2019
4328,Mauritania,MRT,1998,629,Low income,703,2019
4329,Mauritania,MRT,1999,608,Low income,703,2019
4330,Mauritania,MRT,2000,609,Low income,703,2019
4331,Mauritania,MRT,2001,620,Low income,703,2019
4332,Mauritania,MRT,2002,620,Low income,703,2019
4333,Mauritania,MRT,2003,616,Low income,703,2019
4334,Mauritania,MRT,2004,630,Low income,703,2019
4335,Mauritania,MRT,2005,629,Low income,703,2019
4336,Mauritania,MRT,2006,639,Low income,703,2019
4337,Mauritania,MRT,2007,625,Low income,703,2019
4338,Mauritania,MRT,2008,620,Low income,703,2019
4339,Mauritania,MRT,2009,641,Low income,703,2019
4340,Mauritania,MRT,2010,637,Lower-middle income,703,2019
4341,Mauritania,MRT,2011,648,Low income,703,2019
4342,Mauritania,MRT,2012,672,Lower-middle income,703,2019
4343,Mauritania,MRT,2013,682,Lower-middle income,703,2019
4344,Mauritania,MRT,2014,667,Lower-middle income,703,2019
4345,Mauritania,MRT,2015,675,Lower-middle income,703,2019
4346,Mauritania,MRT,2016,675,Lower-middle income,703,2019
4347,Mauritania,MRT,2017,702,Not categorized,703,2019
4348,Mauritania,MRT,2018,702,Not categorized,703,2019
4349,Mauritania,MRT,2019,703,Not categorized,703,2019
4350,Mauritania,MRT,1987,,Low income,703,2019
4351,Mauritania,MRT,1988,,Low income,703,2019
4352,Mauritania,MRT,1989,,Low income,703,2019
4353,Mauritius,MUS,1990,1026,Lower-middle income,1041,2019
4354,Mauritius,MUS,1991,999,Lower-middle income,1041,2019
4355,Mauritius,MUS,1992,999,Upper-middle income,1041,2019
4356,Mauritius,MUS,1993,1051,Upper-middle income,1041,2019
4357,Mauritius,MUS,1994,1056,Upper-middle income,1041,2019
4358,Mauritius,MUS,1995,1055,Upper-middle income,1041,2019
4359,Mauritius,MUS,1996,1076,Upper-middle income,1041,2019
4360,Mauritius,MUS,1997,1132,Upper-middle income,1041,2019
4361,Mauritius,MUS,1998,1089,Upper-middle income,1041,2019
4362,Mauritius,MUS,1999,1085,Upper-middle income,1041,2019
4363,Mauritius,MUS,2000,1050,Upper-middle income,1041,2019
4364,Mauritius,MUS,2001,1052,Upper-middle income,1041,2019
4365,Mauritius,MUS,2002,1079,Upper-middle income,1041,2019
4366,Mauritius,MUS,2003,1041,Upper-middle income,1041,2019
4367,Mauritius,MUS,2004,1004,Upper-middle income,1041,2019
4368,Mauritius,MUS,2005,981,Upper-middle income,1041,2019
4369,Mauritius,MUS,2006,939,Upper-middle income,1041,2019
4370,Mauritius,MUS,2007,899,Upper-middle income,1041,2019
4371,Mauritius,MUS,2008,912,Upper-middle income,1041,2019
4372,Mauritius,MUS,2009,925,Upper-middle income,1041,2019
4373,Mauritius,MUS,2010,887,Upper-middle income,1041,2019
4374,Mauritius,MUS,2011,882,Upper-middle income,1041,2019
4375,Mauritius,MUS,2012,871,Upper-middle income,1041,2019
4376,Mauritius,MUS,2013,872,Upper-middle income,1041,2019
4377,Mauritius,MUS,2014,894,Upper-middle income,1041,2019
4378,Mauritius,MUS,2015,912,Upper-middle income,1041,2019
4379,Mauritius,MUS,2016,949,Upper-middle income,1041,2019
4380,Mauritius,MUS,2017,964,Not categorized,1041,2019
4381,Mauritius,MUS,2018,1008,Not categorized,1041,2019
4382,Mauritius,MUS,2019,1041,Not categorized,1041,2019
4383,Mauritius,MUS,1987,,Lower-middle income,1041,2019
4384,Mauritius,MUS,1988,,Lower-middle income,1041,2019
4385,Mauritius,MUS,1989,,Lower-middle income,1041,2019
4386,Mayotte,MYT,1987,,Not categorized,,
4387,Mayotte,MYT,1988,,Not categorized,,
4388,Mayotte,MYT,1989,,Not categorized,,
4389,Mayotte,MYT,1990,,High income,,
4390,Mayotte,MYT,1991,,Upper-middle income,,
4391,Mayotte,MYT,1992,,Upper-middle income,,
4392,Mayotte,MYT,1993,,Upper-middle income,,
4393,Mayotte,MYT,1994,,Upper-middle income,,
4394,Mayotte,MYT,1995,,Upper-middle income,,
4395,Mayotte,MYT,1996,,Upper-middle income,,
4396,Mayotte,MYT,1997,,Upper-middle income,,
4397,Mayotte,MYT,1998,,Upper-middle income,,
4398,Mayotte,MYT,1999,,Upper-middle income,,
4399,Mayotte,MYT,2000,,Upper-middle income,,
4400,Mayotte,MYT,2001,,Upper-middle income,,
4401,Mayotte,MYT,2002,,Upper-middle income,,
4402,Mayotte,MYT,2003,,Upper-middle income,,
4403,Mayotte,MYT,2004,,Upper-middle income,,
4404,Mayotte,MYT,2005,,Upper-middle income,,
4405,Mayotte,MYT,2006,,Upper-middle income,,
4406,Mayotte,MYT,2007,,Upper-middle income,,
4407,Mayotte,MYT,2008,,Upper-middle income,,
4408,Mayotte,MYT,2009,,Upper-middle income,,
4409,Mayotte,MYT,2010,,Upper-middle income,,
4410,Mayotte,MYT,2011,,Not categorized,,
4411,Mayotte,MYT,2012,,Not categorized,,
4412,Mayotte,MYT,2013,,Not categorized,,
4413,Mayotte,MYT,2014,,Not categorized,,
4414,Mayotte,MYT,2015,,Not categorized,,
4415,Mayotte,MYT,2016,,Not categorized,,
4416,Mexico,MEX,1990,35970,Upper-middle income,48393,2019
4417,Mexico,MEX,1991,36029,Upper-middle income,48393,2019
4418,Mexico,MEX,1992,36534,Upper-middle income,48393,2019
4419,Mexico,MEX,1993,37121,Upper-middle income,48393,2019
4420,Mexico,MEX,1994,37513,Upper-middle income,48393,2019
4421,Mexico,MEX,1995,38217,Upper-middle income,48393,2019
4422,Mexico,MEX,1996,38619,Upper-middle income,48393,2019
4423,Mexico,MEX,1997,39049,Upper-middle income,48393,2019
4424,Mexico,MEX,1998,38985,Upper-middle income,48393,2019
4425,Mexico,MEX,1999,38591,Upper-middle income,48393,2019
4426,Mexico,MEX,2000,38026,Upper-middle income,48393,2019
4427,Mexico,MEX,2001,37987,Upper-middle income,48393,2019
4428,Mexico,MEX,2002,39087,Upper-middle income,48393,2019
4429,Mexico,MEX,2003,40027,Upper-middle income,48393,2019
4430,Mexico,MEX,2004,39781,Upper-middle income,48393,2019
4431,Mexico,MEX,2005,40933,Upper-middle income,48393,2019
4432,Mexico,MEX,2006,40551,Upper-middle income,48393,2019
4433,Mexico,MEX,2007,40537,Upper-middle income,48393,2019
4434,Mexico,MEX,2008,42618,Upper-middle income,48393,2019
4435,Mexico,MEX,2009,43927,Upper-middle income,48393,2019
4436,Mexico,MEX,2010,43721,Upper-middle income,48393,2019
4437,Mexico,MEX,2011,43379,Upper-middle income,48393,2019
4438,Mexico,MEX,2012,43600,Upper-middle income,48393,2019
4439,Mexico,MEX,2013,45426,Upper-middle income,48393,2019
4440,Mexico,MEX,2014,45624,Upper-middle income,48393,2019
4441,Mexico,MEX,2015,45461,Upper-middle income,48393,2019
4442,Mexico,MEX,2016,45745,Upper-middle income,48393,2019
4443,Mexico,MEX,2017,47308,Not categorized,48393,2019
4444,Mexico,MEX,2018,47393,Not categorized,48393,2019
4445,Mexico,MEX,2019,48393,Not categorized,48393,2019
4446,Mexico,MEX,1987,,Lower-middle income,48393,2019
4447,Mexico,MEX,1988,,Lower-middle income,48393,2019
4448,Mexico,MEX,1989,,Lower-middle income,48393,2019
4449,Micronesia,,1987,,Not categorized,,
4450,Micronesia,,1988,,Not categorized,,
4451,Micronesia,,1989,,Not categorized,,
4452,Micronesia,,1990,,Not categorized,,
4453,Micronesia,,1991,,Lower-middle income,,
4454,Micronesia,,1992,,Lower-middle income,,
4455,Micronesia,,1993,,Lower-middle income,,
4456,Micronesia,,1994,,Lower-middle income,,
4457,Micronesia,,1995,,Lower-middle income,,
4458,Micronesia,,1996,,Lower-middle income,,
4459,Micronesia,,1997,,Lower-middle income,,
4460,Micronesia,,1998,,Lower-middle income,,
4461,Micronesia,,1999,,Lower-middle income,,
4462,Micronesia,,2000,,Lower-middle income,,
4463,Micronesia,,2001,,Lower-middle income,,
4464,Micronesia,,2002,,Lower-middle income,,
4465,Micronesia,,2003,,Lower-middle income,,
4466,Micronesia,,2004,,Lower-middle income,,
4467,Micronesia,,2005,,Lower-middle income,,
4468,Micronesia,,2006,,Lower-middle income,,
4469,Micronesia,,2007,,Lower-middle income,,
4470,Micronesia,,2008,,Lower-middle income,,
4471,Micronesia,,2009,,Lower-middle income,,
4472,Micronesia,,2010,,Lower-middle income,,
4473,Micronesia,,2011,,Lower-middle income,,
4474,Micronesia,,2012,,Lower-middle income,,
4475,Micronesia,,2013,,Lower-middle income,,
4476,Micronesia,,2014,,Lower-middle income,,
4477,Micronesia,,2015,,Lower-middle income,,
4478,Micronesia,,2016,,Lower-middle income,,
4479,Micronesia (country),FSM,1990,133,Not categorized,167,2019
4480,Micronesia (country),FSM,1991,133,Not categorized,167,2019
4481,Micronesia (country),FSM,1992,133,Not categorized,167,2019
4482,Micronesia (country),FSM,1993,133,Not categorized,167,2019
4483,Micronesia (country),FSM,1994,133,Not categorized,167,2019
4484,Micronesia (country),FSM,1995,132,Not categorized,167,2019
4485,Micronesia (country),FSM,1996,132,Not categorized,167,2019
4486,Micronesia (country),FSM,1997,132,Not categorized,167,2019
4487,Micronesia (country),FSM,1998,131,Not categorized,167,2019
4488,Micronesia (country),FSM,1999,131,Not categorized,167,2019
4489,Micronesia (country),FSM,2000,130,Not categorized,167,2019
4490,Micronesia (country),FSM,2001,130,Not categorized,167,2019
4491,Micronesia (country),FSM,2002,130,Not categorized,167,2019
4492,Micronesia (country),FSM,2003,131,Not categorized,167,2019
4493,Micronesia (country),FSM,2004,131,Not categorized,167,2019
4494,Micronesia (country),FSM,2005,132,Not categorized,167,2019
4495,Micronesia (country),FSM,2006,133,Not categorized,167,2019
4496,Micronesia (country),FSM,2007,136,Not categorized,167,2019
4497,Micronesia (country),FSM,2008,138,Not categorized,167,2019
4498,Micronesia (country),FSM,2009,141,Not categorized,167,2019
4499,Micronesia (country),FSM,2010,143,Not categorized,167,2019
4500,Micronesia (country),FSM,2011,145,Not categorized,167,2019
4501,Micronesia (country),FSM,2012,147,Not categorized,167,2019
4502,Micronesia (country),FSM,2013,150,Not categorized,167,2019
4503,Micronesia (country),FSM,2014,153,Not categorized,167,2019
4504,Micronesia (country),FSM,2015,155,Not categorized,167,2019
4505,Micronesia (country),FSM,2016,158,Not categorized,167,2019
4506,Micronesia (country),FSM,2017,161,Not categorized,167,2019
4507,Micronesia (country),FSM,2018,164,Not categorized,167,2019
4508,Micronesia (country),FSM,2019,167,Not categorized,167,2019
4509,Middle East & North Africa (WB),,1990,141524,Not categorized,268382,2019
4510,Middle East & North Africa (WB),,1991,145367,Not categorized,268382,2019
4511,Middle East & North Africa (WB),,1992,149112,Not categorized,268382,2019
4512,Middle East & North Africa (WB),,1993,153456,Not categorized,268382,2019
4513,Middle East & North Africa (WB),,1994,157206,Not categorized,268382,2019
4514,Middle East & North Africa (WB),,1995,160057,Not categorized,268382,2019
4515,Middle East & North Africa (WB),,1996,162199,Not categorized,268382,2019
4516,Middle East & North Africa (WB),,1997,165553,Not categorized,268382,2019
4517,Middle East & North Africa (WB),,1998,168021,Not categorized,268382,2019
4518,Middle East & North Africa (WB),,1999,170679,Not categorized,268382,2019
4519,Middle East & North Africa (WB),,2000,171206,Not categorized,268382,2019
4520,Middle East & North Africa (WB),,2001,175019,Not categorized,268382,2019
4521,Middle East & North Africa (WB),,2002,179033,Not categorized,268382,2019
4522,Middle East & North Africa (WB),,2003,183696,Not categorized,268382,2019
4523,Middle East & North Africa (WB),,2004,185974,Not categorized,268382,2019
4524,Middle East & North Africa (WB),,2005,187967,Not categorized,268382,2019
4525,Middle East & North Africa (WB),,2006,191558,Not categorized,268382,2019
4526,Middle East & North Africa (WB),,2007,194777,Not categorized,268382,2019
4527,Middle East & North Africa (WB),,2008,199708,Not categorized,268382,2019
4528,Middle East & North Africa (WB),,2009,204322,Not categorized,268382,2019
4529,Middle East & North Africa (WB),,2010,207823,Not categorized,268382,2019
4530,Middle East & North Africa (WB),,2011,212468,Not categorized,268382,2019
4531,Middle East & North Africa (WB),,2012,217559,Not categorized,268382,2019
4532,Middle East & North Africa (WB),,2013,223475,Not categorized,268382,2019
4533,Middle East & North Africa (WB),,2014,229637,Not categorized,268382,2019
4534,Middle East & North Africa (WB),,2015,239248,Not categorized,268382,2019
4535,Middle East & North Africa (WB),,2016,246004,Not categorized,268382,2019
4536,Middle East & North Africa (WB),,2017,252361,Not categorized,268382,2019
4537,Middle East & North Africa (WB),,2018,260248,Not categorized,268382,2019
4538,Middle East & North Africa (WB),,2019,268382,Not categorized,268382,2019
4539,Moldova,MDA,1990,6153,Upper-middle income,5921,2019
4540,Moldova,MDA,1991,6553,Lower-middle income,5921,2019
4541,Moldova,MDA,1992,6314,Lower-middle income,5921,2019
4542,Moldova,MDA,1993,6606,Lower-middle income,5921,2019
4543,Moldova,MDA,1994,7692,Lower-middle income,5921,2019
4544,Moldova,MDA,1995,7963,Lower-middle income,5921,2019
4545,Moldova,MDA,1996,7478,Low income,5921,2019
4546,Moldova,MDA,1997,6782,Low income,5921,2019
4547,Moldova,MDA,1998,6484,Low income,5921,2019
4548,Moldova,MDA,1999,6662,Low income,5921,2019
4549,Moldova,MDA,2000,6711,Low income,5921,2019
4550,Moldova,MDA,2001,6610,Low income,5921,2019
4551,Moldova,MDA,2002,6777,Low income,5921,2019
4552,Moldova,MDA,2003,6938,Low income,5921,2019
4553,Moldova,MDA,2004,6945,Low income,5921,2019
4554,Moldova,MDA,2005,7406,Lower-middle income,5921,2019
4555,Moldova,MDA,2006,7124,Lower-middle income,5921,2019
4556,Moldova,MDA,2007,7023,Lower-middle income,5921,2019
4557,Moldova,MDA,2008,6912,Lower-middle income,5921,2019
4558,Moldova,MDA,2009,6971,Lower-middle income,5921,2019
4559,Moldova,MDA,2010,7238,Lower-middle income,5921,2019
4560,Moldova,MDA,2011,6427,Lower-middle income,5921,2019
4561,Moldova,MDA,2012,6459,Lower-middle income,5921,2019
4562,Moldova,MDA,2013,6201,Lower-middle income,5921,2019
4563,Moldova,MDA,2014,6496,Lower-middle income,5921,2019
4564,Moldova,MDA,2015,6770,Lower-middle income,5921,2019
4565,Moldova,MDA,2016,6526,Lower-middle income,5921,2019
4566,Moldova,MDA,2017,6043,Not categorized,5921,2019
4567,Moldova,MDA,2018,5994,Not categorized,5921,2019
4568,Moldova,MDA,2019,5921,Not categorized,5921,2019
4569,Moldova,MDA,1987,,Not categorized,5921,2019
4570,Moldova,MDA,1988,,Not categorized,5921,2019
4571,Moldova,MDA,1989,,Not categorized,5921,2019
4572,Monaco,MCO,1990,87,Not categorized,97,2019
4573,Monaco,MCO,1991,88,Not categorized,97,2019
4574,Monaco,MCO,1992,88,Not categorized,97,2019
4575,Monaco,MCO,1993,88,Not categorized,97,2019
4576,Monaco,MCO,1994,89,High income,97,2019
4577,Monaco,MCO,1995,89,High income,97,2019
4578,Monaco,MCO,1996,90,High income,97,2019
4579,Monaco,MCO,1997,91,High income,97,2019
4580,Monaco,MCO,1998,92,High income,97,2019
4581,Monaco,MCO,1999,93,High income,97,2019
4582,Monaco,MCO,2000,95,High income,97,2019
4583,Monaco,MCO,2001,97,High income,97,2019
4584,Monaco,MCO,2002,98,High income,97,2019
4585,Monaco,MCO,2003,99,High income,97,2019
4586,Monaco,MCO,2004,99,High income,97,2019
4587,Monaco,MCO,2005,100,High income,97,2019
4588,Monaco,MCO,2006,100,High income,97,2019
4589,Monaco,MCO,2007,100,High income,97,2019
4590,Monaco,MCO,2008,100,High income,97,2019
4591,Monaco,MCO,2009,100,High income,97,2019
4592,Monaco,MCO,2010,100,High income,97,2019
4593,Monaco,MCO,2011,100,High income,97,2019
4594,Monaco,MCO,2012,100,High income,97,2019
4595,Monaco,MCO,2013,100,High income,97,2019
4596,Monaco,MCO,2014,100,High income,97,2019
4597,Monaco,MCO,2015,99,High income,97,2019
4598,Monaco,MCO,2016,98,High income,97,2019
4599,Monaco,MCO,2017,98,Not categorized,97,2019
4600,Monaco,MCO,2018,98,Not categorized,97,2019
4601,Monaco,MCO,2019,97,Not categorized,97,2019
4602,Monaco,MCO,1987,,Not categorized,97,2019
